date,day_of_week,month,meal_slot,scenario,academic_event,is_raining,attendance_pct,actual_attendance
2025-03-25,1,3,lunch,baseline,,0,0.5099,306
2025-03-25,1,3,dinner,baseline,,0,0.691,415
2025-03-26,2,3,breakfast,baseline,,0,0.4937,296
2025-03-26,2,3,lunch,baseline,,0,0.6895,414
2025-03-26,2,3,dinner,baseline,,0,0.6545,393
2025-03-27,3,3,breakfast,baseline,,0,0.4866,292
2025-03-27,3,3,lunch,baseline,,0,0.5493,330
2025-03-27,3,3,dinner,baseline,,0,0.7495,450
2025-03-28,4,3,breakfast,baseline,,0,0.4392,264
2025-03-28,4,3,lunch,baseline,,0,0.5395,324
2025-03-28,4,3,dinner,baseline,,0,0.7305,438
2025-03-29,5,3,breakfast,weekend,,0,0.2964,178
2025-03-29,5,3,lunch,weekend,,0,0.6684,401
2025-03-29,5,3,dinner,weekend,,0,0.7556,453
2025-03-30,6,3,breakfast,best_menu,,0,0.5522,331
2025-03-30,6,3,lunch,best_menu,,0,0.7805,468
2025-03-30,6,3,dinner,best_menu,,0,0.8705,522
2025-03-31,0,3,breakfast,baseline,,0,0.3808,229
2025-03-31,0,3,lunch,baseline,,0,0.6575,395
2025-03-31,0,3,dinner,baseline,,0,0.75,450
2025-04-01,1,4,breakfast,baseline,,0,0.4846,291
2025-04-01,1,4,lunch,baseline,,0,0.5344,321
2025-04-01,1,4,dinner,baseline,,0,0.6316,379
2025-04-02,2,4,breakfast,baseline,,0,0.4497,270
2025-04-02,2,4,lunch,baseline,,0,0.642,385
2025-04-02,2,4,dinner,baseline,,0,0.7223,433
2025-04-03,3,4,breakfast,baseline,,0,0.4836,290
2025-04-03,3,4,lunch,baseline,,0,0.6579,395
2025-04-03,3,4,dinner,baseline,,0,0.7344,441
2025-04-04,4,4,breakfast,baseline,,0,0.4777,287
2025-04-04,4,4,lunch,baseline,,0,0.6952,417
2025-04-04,4,4,dinner,baseline,,0,0.7887,473
2025-04-05,5,4,breakfast,weekend,,0,0.3162,190
2025-04-05,5,4,lunch,weekend,,0,0.7482,449
2025-04-05,5,4,dinner,weekend,,0,0.881,529
2025-04-06,6,4,breakfast,best_menu,,0,0.5237,314
2025-04-06,6,4,lunch,best_menu,,0,0.8478,509
2025-04-06,6,4,dinner,best_menu,,0,0.9041,542
2025-04-07,0,4,breakfast,baseline,,0,0.4649,279
2025-04-07,0,4,lunch,baseline,,0,0.6627,398
2025-04-07,0,4,dinner,baseline,,0,0.7553,453
2025-04-08,1,4,breakfast,baseline,,0,0.4407,264
2025-04-08,1,4,lunch,baseline,,0,0.7082,425
2025-04-08,1,4,dinner,baseline,,0,0.696,418
2025-04-09,2,4,breakfast,baseline,,0,0.4504,270
2025-04-09,2,4,lunch,baseline,,0,0.6779,407
2025-04-09,2,4,dinner,baseline,,0,0.6602,396
2025-04-10,3,4,breakfast,baseline,,0,0.3766,226
2025-04-10,3,4,lunch,baseline,,0,0.635,381
2025-04-10,3,4,dinner,baseline,,0,0.6829,410
2025-04-11,4,4,breakfast,rain,,1,0.3334,200
2025-04-11,4,4,lunch,rain,,1,0.506,304
2025-04-11,4,4,dinner,rain,,1,0.6451,387
2025-04-12,5,4,breakfast,weekend,,0,0.3161,190
2025-04-12,5,4,lunch,weekend,,0,0.7266,436
2025-04-12,5,4,dinner,weekend,,0,0.74,444
2025-04-13,6,4,breakfast,rain_weekend,,1,0.2167,130
2025-04-13,6,4,lunch,rain_weekend,,1,0.6189,371
2025-04-13,6,4,dinner,rain_weekend,,1,0.5922,355
2025-04-14,0,4,breakfast,baseline,,0,0.411,247
2025-04-14,0,4,lunch,baseline,,0,0.7049,423
2025-04-14,0,4,dinner,baseline,,0,0.8114,487
2025-04-15,1,4,breakfast,baseline,,0,0.4557,273
2025-04-15,1,4,lunch,baseline,,0,0.6227,374
2025-04-15,1,4,dinner,baseline,,0,0.7907,474
2025-04-16,2,4,breakfast,baseline,,0,0.4585,275
2025-04-16,2,4,lunch,baseline,,0,0.6775,407
2025-04-16,2,4,dinner,baseline,,0,0.7163,430
2025-04-17,3,4,breakfast,baseline,,0,0.407,244
2025-04-17,3,4,lunch,baseline,,0,0.5794,348
2025-04-17,3,4,dinner,baseline,,0,0.6403,384
2025-04-18,4,4,breakfast,baseline,,0,0.5151,309
2025-04-18,4,4,lunch,baseline,,0,0.7055,423
2025-04-18,4,4,dinner,baseline,,0,0.6524,391
2025-04-19,5,4,breakfast,rain_weekend,,1,0.2228,134
2025-04-19,5,4,lunch,rain_weekend,,1,0.5781,347
2025-04-19,5,4,dinner,rain_weekend,,1,0.6721,403
2025-04-20,6,4,breakfast,exam,exam,0,0.6639,398
2025-04-20,6,4,lunch,exam,exam,0,0.6709,403
2025-04-20,6,4,dinner,exam,exam,0,0.8805,528
2025-04-21,0,4,breakfast,exam,exam,0,0.6782,407
2025-04-21,0,4,lunch,exam,exam,0,0.7934,476
2025-04-21,0,4,dinner,exam,exam,0,0.8124,487
2025-04-22,1,4,breakfast,exam,exam,0,0.5379,323
2025-04-22,1,4,lunch,exam,exam,0,0.7177,431
2025-04-22,1,4,dinner,exam,exam,0,0.8263,496
2025-04-23,2,4,breakfast,exam,exam,0,0.6736,404
2025-04-23,2,4,lunch,exam,exam,0,0.7069,424
2025-04-23,2,4,dinner,exam,exam,0,0.7921,475
2025-04-24,3,4,breakfast,exam,exam,0,0.7057,423
2025-04-24,3,4,lunch,exam,exam,0,0.7687,461
2025-04-24,3,4,dinner,exam,exam,0,0.8577,515
2025-04-25,4,4,breakfast,exam,exam,0,0.5896,354
2025-04-25,4,4,lunch,exam,exam,0,0.7352,441
2025-04-25,4,4,dinner,exam,exam,0,0.8769,526
2025-04-26,5,4,breakfast,exam,exam,0,0.6726,404
2025-04-26,5,4,lunch,exam,exam,0,0.6875,413
2025-04-26,5,4,dinner,exam,exam,0,0.902,541
2025-04-27,6,4,breakfast,exam,exam,0,0.4983,299
2025-04-27,6,4,lunch,exam,exam,0,0.8032,482
2025-04-27,6,4,dinner,exam,exam,0,0.6554,393
2025-04-28,0,4,breakfast,exam,exam,0,0.7033,422
2025-04-28,0,4,lunch,exam,exam,0,0.7147,429
2025-04-28,0,4,dinner,exam,exam,0,0.765,459
2025-04-29,1,4,breakfast,exam,exam,0,0.7034,422
2025-04-29,1,4,lunch,exam,exam,0,0.6206,372
2025-04-29,1,4,dinner,exam,exam,0,0.9449,567
2025-04-30,2,4,breakfast,exam,exam,0,0.588,353
2025-04-30,2,4,lunch,exam,exam,0,0.6991,419
2025-04-30,2,4,dinner,exam,exam,0,0.7961,478
2025-05-01,3,5,breakfast,post_holiday,holiday,0,0.4058,243
2025-05-01,3,5,lunch,post_holiday,holiday,0,0.4672,280
2025-05-01,3,5,dinner,post_holiday,holiday,0,0.6129,368
2025-05-02,4,5,breakfast,post_holiday,holiday,0,0.423,254
2025-05-02,4,5,lunch,post_holiday,holiday,0,0.4832,290
2025-05-02,4,5,dinner,post_holiday,holiday,0,0.7146,429
2025-05-03,5,5,breakfast,post_holiday,holiday,0,0.3477,209
2025-05-03,5,5,lunch,post_holiday,holiday,0,0.5123,307
2025-05-03,5,5,dinner,post_holiday,holiday,0,0.5927,356
2025-05-04,6,5,breakfast,post_holiday,holiday,0,0.3862,232
2025-05-04,6,5,lunch,post_holiday,holiday,0,0.4885,293
2025-05-04,6,5,dinner,post_holiday,holiday,0,0.5229,314
2025-05-05,0,5,breakfast,post_holiday,holiday,0,0.328,197
2025-05-05,0,5,lunch,post_holiday,holiday,0,0.5091,305
2025-05-05,0,5,dinner,post_holiday,holiday,0,0.5873,352
2025-05-06,1,5,breakfast,post_holiday,holiday,0,0.4447,267
2025-05-06,1,5,lunch,post_holiday,holiday,0,0.5441,326
2025-05-06,1,5,dinner,post_holiday,holiday,0,0.6458,387
2025-05-07,2,5,breakfast,post_holiday,holiday,0,0.3633,218
2025-05-07,2,5,lunch,post_holiday,holiday,0,0.551,331
2025-05-07,2,5,dinner,post_holiday,holiday,0,0.5814,349
2025-05-08,3,5,breakfast,post_holiday,holiday,0,0.3465,208
2025-05-08,3,5,lunch,post_holiday,holiday,0,0.5293,318
2025-05-08,3,5,dinner,post_holiday,holiday,0,0.6036,362
2025-05-09,4,5,breakfast,post_holiday,holiday,0,0.3637,218
2025-05-09,4,5,lunch,post_holiday,holiday,0,0.5299,318
2025-05-09,4,5,dinner,post_holiday,holiday,0,0.6214,373
2025-05-10,5,5,breakfast,post_holiday,holiday,0,0.3982,239
2025-05-10,5,5,lunch,post_holiday,holiday,0,0.552,331
2025-05-10,5,5,dinner,post_holiday,holiday,0,0.6288,377
2025-05-11,6,5,breakfast,post_holiday,holiday,0,0.4078,245
2025-05-11,6,5,lunch,post_holiday,holiday,0,0.5314,319
2025-05-11,6,5,dinner,post_holiday,holiday,0,0.6178,371
2025-05-12,0,5,breakfast,rain_weekend,holiday,1,0.2271,136
2025-05-12,0,5,lunch,rain_weekend,holiday,1,0.5357,321
2025-05-12,0,5,dinner,rain_weekend,holiday,1,0.7077,425
2025-05-13,1,5,breakfast,post_holiday,holiday,0,0.39,234
2025-05-13,1,5,lunch,post_holiday,holiday,0,0.6099,366
2025-05-13,1,5,dinner,post_holiday,holiday,0,0.6581,395
2025-05-14,2,5,breakfast,post_holiday,holiday,0,0.3661,220
2025-05-14,2,5,lunch,post_holiday,holiday,0,0.543,326
2025-05-14,2,5,dinner,post_holiday,holiday,0,0.6206,372
2025-05-15,3,5,breakfast,post_holiday,holiday,0,0.3744,225
2025-05-15,3,5,lunch,post_holiday,holiday,0,0.5503,330
2025-05-15,3,5,dinner,post_holiday,holiday,0,0.5945,357
2025-05-16,4,5,breakfast,post_holiday,holiday,0,0.3416,205
2025-05-16,4,5,lunch,post_holiday,holiday,0,0.5586,335
2025-05-16,4,5,dinner,post_holiday,holiday,0,0.661,397
2025-05-17,5,5,breakfast,rain_weekend,holiday,1,0.2154,129
2025-05-17,5,5,lunch,rain_weekend,holiday,1,0.6042,363
2025-05-17,5,5,dinner,rain_weekend,holiday,1,0.6876,413
2025-05-18,6,5,breakfast,post_holiday,holiday,0,0.3805,228
2025-05-18,6,5,lunch,post_holiday,holiday,0,0.5187,311
2025-05-18,6,5,dinner,post_holiday,holiday,0,0.7455,447
2025-05-19,0,5,breakfast,rain_weekend,holiday,1,0.1893,114
2025-05-19,0,5,lunch,rain_weekend,holiday,1,0.6208,372
2025-05-19,0,5,dinner,rain_weekend,holiday,1,0.6801,408
2025-05-20,1,5,breakfast,post_holiday,holiday,0,0.4178,251
2025-05-20,1,5,lunch,post_holiday,holiday,0,0.5376,323
2025-05-20,1,5,dinner,post_holiday,holiday,0,0.577,346
2025-05-21,2,5,breakfast,post_holiday,holiday,0,0.4025,242
2025-05-21,2,5,lunch,post_holiday,holiday,0,0.4869,292
2025-05-21,2,5,dinner,post_holiday,holiday,0,0.7234,434
2025-05-22,3,5,breakfast,post_holiday,holiday,0,0.383,230
2025-05-22,3,5,lunch,post_holiday,holiday,0,0.6106,366
2025-05-22,3,5,dinner,post_holiday,holiday,0,0.6414,385
2025-05-23,4,5,breakfast,post_holiday,holiday,0,0.3631,218
2025-05-23,4,5,lunch,post_holiday,holiday,0,0.5669,340
2025-05-23,4,5,dinner,post_holiday,holiday,0,0.6575,394
2025-05-24,5,5,breakfast,post_holiday,holiday,0,0.3591,215
2025-05-24,5,5,lunch,post_holiday,holiday,0,0.5473,328
2025-05-24,5,5,dinner,post_holiday,holiday,0,0.6298,378
2025-05-25,6,5,breakfast,post_holiday,holiday,0,0.3382,203
2025-05-25,6,5,lunch,post_holiday,holiday,0,0.5662,340
2025-05-25,6,5,dinner,post_holiday,holiday,0,0.5015,301
2025-05-26,0,5,breakfast,post_holiday,holiday,0,0.3687,221
2025-05-26,0,5,lunch,post_holiday,holiday,0,0.5984,359
2025-05-26,0,5,dinner,post_holiday,holiday,0,0.6083,365
2025-05-27,1,5,breakfast,post_holiday,holiday,0,0.3712,223
2025-05-27,1,5,lunch,post_holiday,holiday,0,0.5466,328
2025-05-27,1,5,dinner,post_holiday,holiday,0,0.6707,402
2025-05-28,2,5,breakfast,post_holiday,holiday,0,0.4139,248
2025-05-28,2,5,lunch,post_holiday,holiday,0,0.4986,299
2025-05-28,2,5,dinner,post_holiday,holiday,0,0.6483,389
2025-05-29,3,5,breakfast,post_holiday,holiday,0,0.4036,242
2025-05-29,3,5,lunch,post_holiday,holiday,0,0.6247,375
2025-05-29,3,5,dinner,post_holiday,holiday,0,0.5947,357
2025-05-30,4,5,breakfast,post_holiday,holiday,0,0.3528,212
2025-05-30,4,5,lunch,post_holiday,holiday,0,0.5703,342
2025-05-30,4,5,dinner,post_holiday,holiday,0,0.6586,395
2025-05-31,5,5,breakfast,post_holiday,holiday,0,0.3489,209
2025-05-31,5,5,lunch,post_holiday,holiday,0,0.5749,345
2025-05-31,5,5,dinner,post_holiday,holiday,0,0.5713,343
2025-06-01,6,6,breakfast,rain_weekend,holiday,1,0.2457,147
2025-06-01,6,6,lunch,rain_weekend,holiday,1,0.6176,371
2025-06-01,6,6,dinner,rain_weekend,holiday,1,0.6978,419
2025-06-02,0,6,breakfast,post_holiday,holiday,0,0.3278,197
2025-06-02,0,6,lunch,post_holiday,holiday,0,0.5155,309
2025-06-02,0,6,dinner,post_holiday,holiday,0,0.578,347
2025-06-03,1,6,breakfast,post_holiday,holiday,0,0.4362,262
2025-06-03,1,6,lunch,post_holiday,holiday,0,0.5535,332
2025-06-03,1,6,dinner,post_holiday,holiday,0,0.6526,392
2025-06-04,2,6,breakfast,post_holiday,holiday,0,0.378,227
2025-06-04,2,6,lunch,post_holiday,holiday,0,0.5835,350
2025-06-04,2,6,dinner,post_holiday,holiday,0,0.6317,379
2025-06-05,3,6,breakfast,post_holiday,holiday,0,0.3773,226
2025-06-05,3,6,lunch,post_holiday,holiday,0,0.5268,316
2025-06-05,3,6,dinner,post_holiday,holiday,0,0.562,337
2025-06-06,4,6,breakfast,rain_weekend,holiday,1,0.1958,117
2025-06-06,4,6,lunch,rain_weekend,holiday,1,0.6027,362
2025-06-06,4,6,dinner,rain_weekend,holiday,1,0.5981,359
2025-06-07,5,6,breakfast,rain_weekend,holiday,1,0.2009,121
2025-06-07,5,6,lunch,rain_weekend,holiday,1,0.4965,298
2025-06-07,5,6,dinner,rain_weekend,holiday,1,0.6179,371
2025-06-08,6,6,breakfast,rain_weekend,holiday,1,0.2062,124
2025-06-08,6,6,lunch,rain_weekend,holiday,1,0.5446,327
2025-06-08,6,6,dinner,rain_weekend,holiday,1,0.6751,405
2025-06-09,0,6,breakfast,post_holiday,holiday,0,0.4072,244
2025-06-09,0,6,lunch,post_holiday,holiday,0,0.5375,323
2025-06-09,0,6,dinner,post_holiday,holiday,0,0.6096,366
2025-06-10,1,6,breakfast,rain_weekend,holiday,1,0.2075,124
2025-06-10,1,6,lunch,rain_weekend,holiday,1,0.6094,366
2025-06-10,1,6,dinner,rain_weekend,holiday,1,0.7002,420
2025-06-11,2,6,breakfast,post_holiday,holiday,0,0.4084,245
2025-06-11,2,6,lunch,post_holiday,holiday,0,0.5458,327
2025-06-11,2,6,dinner,post_holiday,holiday,0,0.6731,404
2025-06-12,3,6,breakfast,rain_weekend,holiday,1,0.1871,112
2025-06-12,3,6,lunch,rain_weekend,holiday,1,0.5132,308
2025-06-12,3,6,dinner,rain_weekend,holiday,1,0.749,449
2025-06-13,4,6,breakfast,post_holiday,holiday,0,0.3308,198
2025-06-13,4,6,lunch,post_holiday,holiday,0,0.5107,306
2025-06-13,4,6,dinner,post_holiday,holiday,0,0.6724,403
2025-06-14,5,6,breakfast,post_holiday,holiday,0,0.3676,221
2025-06-14,5,6,lunch,post_holiday,holiday,0,0.6024,361
2025-06-14,5,6,dinner,post_holiday,holiday,0,0.5803,348
2025-06-15,6,6,breakfast,rain_weekend,holiday,1,0.2034,122
2025-06-15,6,6,lunch,rain_weekend,holiday,1,0.6187,371
2025-06-15,6,6,dinner,rain_weekend,holiday,1,0.6931,416
2025-06-16,0,6,breakfast,post_holiday,holiday,0,0.3894,234
2025-06-16,0,6,lunch,post_holiday,holiday,0,0.5629,338
2025-06-16,0,6,dinner,post_holiday,holiday,0,0.6202,372
2025-06-17,1,6,breakfast,post_holiday,holiday,0,0.3866,232
2025-06-17,1,6,lunch,post_holiday,holiday,0,0.551,331
2025-06-17,1,6,dinner,post_holiday,holiday,0,0.6725,403
2025-06-18,2,6,breakfast,rain_weekend,holiday,1,0.2007,120
2025-06-18,2,6,lunch,rain_weekend,holiday,1,0.5612,337
2025-06-18,2,6,dinner,rain_weekend,holiday,1,0.6703,402
2025-06-19,3,6,breakfast,post_holiday,holiday,0,0.3893,234
2025-06-19,3,6,lunch,post_holiday,holiday,0,0.6373,382
2025-06-19,3,6,dinner,post_holiday,holiday,0,0.6068,364
2025-06-20,4,6,breakfast,post_holiday,holiday,0,0.4161,250
2025-06-20,4,6,lunch,post_holiday,holiday,0,0.5459,328
2025-06-20,4,6,dinner,post_holiday,holiday,0,0.7518,451
2025-06-21,5,6,breakfast,post_holiday,holiday,0,0.3933,236
2025-06-21,5,6,lunch,post_holiday,holiday,0,0.5071,304
2025-06-21,5,6,dinner,post_holiday,holiday,0,0.6155,369
2025-06-22,6,6,breakfast,post_holiday,holiday,0,0.4093,246
2025-06-22,6,6,lunch,post_holiday,holiday,0,0.5555,333
2025-06-22,6,6,dinner,post_holiday,holiday,0,0.6971,418
2025-06-23,0,6,breakfast,rain_weekend,holiday,1,0.1947,117
2025-06-23,0,6,lunch,rain_weekend,holiday,1,0.7298,438
2025-06-23,0,6,dinner,rain_weekend,holiday,1,0.6877,413
2025-06-24,1,6,breakfast,post_holiday,holiday,0,0.362,217
2025-06-24,1,6,lunch,post_holiday,holiday,0,0.5008,300
2025-06-24,1,6,dinner,post_holiday,holiday,0,0.6808,408
2025-06-25,2,6,breakfast,rain_weekend,holiday,1,0.202,121
2025-06-25,2,6,lunch,rain_weekend,holiday,1,0.597,358
2025-06-25,2,6,dinner,rain_weekend,holiday,1,0.7057,423
2025-06-26,3,6,breakfast,rain_weekend,holiday,1,0.1828,110
2025-06-26,3,6,lunch,rain_weekend,holiday,1,0.6108,366
2025-06-26,3,6,dinner,rain_weekend,holiday,1,0.6987,419
2025-06-27,4,6,breakfast,rain_weekend,holiday,1,0.187,112
2025-06-27,4,6,lunch,rain_weekend,holiday,1,0.6325,380
2025-06-27,4,6,dinner,rain_weekend,holiday,1,0.627,376
2025-06-28,5,6,breakfast,rain_weekend,holiday,1,0.1849,111
2025-06-28,5,6,lunch,rain_weekend,holiday,1,0.6625,397
2025-06-28,5,6,dinner,rain_weekend,holiday,1,0.7004,420
2025-06-29,6,6,breakfast,post_holiday,holiday,0,0.4216,253
2025-06-29,6,6,lunch,post_holiday,holiday,0,0.6635,398
2025-06-29,6,6,dinner,post_holiday,holiday,0,0.5467,328
2025-06-30,0,6,breakfast,post_holiday,holiday,0,0.3644,219
2025-06-30,0,6,lunch,post_holiday,holiday,0,0.5048,303
2025-06-30,0,6,dinner,post_holiday,holiday,0,0.5787,347
2025-07-01,1,7,breakfast,post_holiday,holiday,0,0.346,208
2025-07-01,1,7,lunch,post_holiday,holiday,0,0.5562,334
2025-07-01,1,7,dinner,post_holiday,holiday,0,0.636,382
2025-07-02,2,7,breakfast,post_holiday,holiday,0,0.3989,239
2025-07-02,2,7,lunch,post_holiday,holiday,0,0.5678,341
2025-07-02,2,7,dinner,post_holiday,holiday,0,0.6144,369
2025-07-03,3,7,breakfast,rain_weekend,holiday,1,0.2038,122
2025-07-03,3,7,lunch,rain_weekend,holiday,1,0.5106,306
2025-07-03,3,7,dinner,rain_weekend,holiday,1,0.6132,368
2025-07-04,4,7,breakfast,post_holiday,holiday,0,0.3839,230
2025-07-04,4,7,lunch,post_holiday,holiday,0,0.5364,322
2025-07-04,4,7,dinner,post_holiday,holiday,0,0.6096,366
2025-07-05,5,7,breakfast,rain_weekend,holiday,1,0.2088,125
2025-07-05,5,7,lunch,rain_weekend,holiday,1,0.6349,381
2025-07-05,5,7,dinner,rain_weekend,holiday,1,0.617,370
2025-07-06,6,7,breakfast,rain_weekend,holiday,1,0.2006,120
2025-07-06,6,7,lunch,rain_weekend,holiday,1,0.6083,365
2025-07-06,6,7,dinner,rain_weekend,holiday,1,0.5677,341
2025-07-07,0,7,breakfast,rain_weekend,holiday,1,0.2002,120
2025-07-07,0,7,lunch,rain_weekend,holiday,1,0.5897,354
2025-07-07,0,7,dinner,rain_weekend,holiday,1,0.6233,374
2025-07-08,1,7,breakfast,post_holiday,holiday,0,0.3779,227
2025-07-08,1,7,lunch,post_holiday,holiday,0,0.5456,327
2025-07-08,1,7,dinner,post_holiday,holiday,0,0.664,398
2025-07-09,2,7,breakfast,post_holiday,holiday,0,0.3743,225
2025-07-09,2,7,lunch,post_holiday,holiday,0,0.5219,313
2025-07-09,2,7,dinner,post_holiday,holiday,0,0.6555,393
2025-07-10,3,7,breakfast,rain_weekend,holiday,1,0.1931,116
2025-07-10,3,7,lunch,rain_weekend,holiday,1,0.6379,383
2025-07-10,3,7,dinner,rain_weekend,holiday,1,0.7189,431
2025-07-11,4,7,breakfast,post_holiday,holiday,0,0.4379,263
2025-07-11,4,7,lunch,post_holiday,holiday,0,0.5041,302
2025-07-11,4,7,dinner,post_holiday,holiday,0,0.634,380
2025-07-12,5,7,breakfast,post_holiday,holiday,0,0.3803,228
2025-07-12,5,7,lunch,post_holiday,holiday,0,0.5135,308
2025-07-12,5,7,dinner,post_holiday,holiday,0,0.5581,335
2025-07-13,6,7,breakfast,post_holiday,holiday,0,0.3598,216
2025-07-13,6,7,lunch,post_holiday,holiday,0,0.5454,327
2025-07-13,6,7,dinner,post_holiday,holiday,0,0.5931,356
2025-07-14,0,7,breakfast,post_holiday,holiday,0,0.3905,234
2025-07-14,0,7,lunch,post_holiday,holiday,0,0.5482,329
2025-07-14,0,7,dinner,post_holiday,holiday,0,0.6627,398
2025-07-15,1,7,breakfast,post_holiday,holiday,0,0.3918,235
2025-07-15,1,7,lunch,post_holiday,holiday,0,0.5627,338
2025-07-15,1,7,dinner,post_holiday,holiday,0,0.5787,347
2025-07-16,2,7,breakfast,rain_weekend,holiday,1,0.2253,135
2025-07-16,2,7,lunch,rain_weekend,holiday,1,0.5557,333
2025-07-16,2,7,dinner,rain_weekend,holiday,1,0.611,367
2025-07-17,3,7,breakfast,post_holiday,holiday,0,0.3806,228
2025-07-17,3,7,lunch,post_holiday,holiday,0,0.5026,302
2025-07-17,3,7,dinner,post_holiday,holiday,0,0.6179,371
2025-07-18,4,7,breakfast,post_holiday,holiday,0,0.3586,215
2025-07-18,4,7,lunch,post_holiday,holiday,0,0.4813,289
2025-07-18,4,7,dinner,post_holiday,holiday,0,0.6811,409
2025-07-19,5,7,breakfast,rain_weekend,holiday,1,0.1901,114
2025-07-19,5,7,lunch,rain_weekend,holiday,1,0.5241,314
2025-07-19,5,7,dinner,rain_weekend,holiday,1,0.627,376
2025-07-20,6,7,breakfast,rain_weekend,holiday,1,0.2187,131
2025-07-20,6,7,lunch,rain_weekend,holiday,1,0.5502,330
2025-07-20,6,7,dinner,rain_weekend,holiday,1,0.6622,397
2025-07-21,0,7,breakfast,post_holiday,holiday,0,0.3103,186
2025-07-21,0,7,lunch,post_holiday,holiday,0,0.5865,352
2025-07-21,0,7,dinner,post_holiday,holiday,0,0.5734,344
2025-07-22,1,7,breakfast,post_holiday,holiday,0,0.3909,235
2025-07-22,1,7,lunch,post_holiday,holiday,0,0.5887,353
2025-07-22,1,7,dinner,post_holiday,holiday,0,0.6612,397
2025-07-23,2,7,breakfast,post_holiday,holiday,0,0.3593,216
2025-07-23,2,7,lunch,post_holiday,holiday,0,0.5477,329
2025-07-23,2,7,dinner,post_holiday,holiday,0,0.6235,374
2025-07-24,3,7,breakfast,rain_weekend,holiday,1,0.2126,128
2025-07-24,3,7,lunch,rain_weekend,holiday,1,0.6292,378
2025-07-24,3,7,dinner,rain_weekend,holiday,1,0.6552,393
2025-07-25,4,7,breakfast,post_holiday,holiday,0,0.3694,222
2025-07-25,4,7,lunch,post_holiday,holiday,0,0.5597,336
2025-07-25,4,7,dinner,post_holiday,holiday,0,0.5781,347
2025-07-26,5,7,breakfast,post_holiday,holiday,0,0.4112,247
2025-07-26,5,7,lunch,post_holiday,holiday,0,0.5472,328
2025-07-26,5,7,dinner,post_holiday,holiday,0,0.4781,287
2025-07-27,6,7,breakfast,rain_weekend,holiday,1,0.2302,138
2025-07-27,6,7,lunch,rain_weekend,holiday,1,0.5738,344
2025-07-27,6,7,dinner,rain_weekend,holiday,1,0.5608,337
2025-07-28,0,7,breakfast,post_holiday,holiday,0,0.3837,230
2025-07-28,0,7,lunch,post_holiday,holiday,0,0.5895,354
2025-07-28,0,7,dinner,post_holiday,holiday,0,0.6474,388
2025-07-29,1,7,breakfast,post_holiday,holiday,0,0.3945,237
2025-07-29,1,7,lunch,post_holiday,holiday,0,0.5719,343
2025-07-29,1,7,dinner,post_holiday,holiday,0,0.7487,449
2025-07-30,2,7,breakfast,post_holiday,holiday,0,0.3349,201
2025-07-30,2,7,lunch,post_holiday,holiday,0,0.561,337
2025-07-30,2,7,dinner,post_holiday,holiday,0,0.6912,415
2025-07-31,3,7,breakfast,post_holiday,holiday,0,0.3703,222
2025-07-31,3,7,lunch,post_holiday,holiday,0,0.5921,355
2025-07-31,3,7,dinner,post_holiday,holiday,0,0.6803,408
2025-08-01,4,8,breakfast,baseline,,0,0.423,254
2025-08-01,4,8,lunch,baseline,,0,0.6076,365
2025-08-01,4,8,dinner,baseline,,0,0.7316,439
2025-08-02,5,8,breakfast,rain_weekend,,1,0.1858,111
2025-08-02,5,8,lunch,rain_weekend,,1,0.4674,280
2025-08-02,5,8,dinner,rain_weekend,,1,0.6435,386
2025-08-03,6,8,breakfast,best_menu,,0,0.5123,307
2025-08-03,6,8,lunch,best_menu,,0,0.9239,554
2025-08-03,6,8,dinner,best_menu,,0,0.901,541
2025-08-04,0,8,breakfast,baseline,,0,0.4594,276
2025-08-04,0,8,lunch,baseline,,0,0.6752,405
2025-08-04,0,8,dinner,baseline,,0,0.7668,460
2025-08-05,1,8,breakfast,baseline,,0,0.452,271
2025-08-05,1,8,lunch,baseline,,0,0.6585,395
2025-08-05,1,8,dinner,baseline,,0,0.772,463
2025-08-06,2,8,breakfast,rain,,1,0.3269,196
2025-08-06,2,8,lunch,rain,,1,0.6287,377
2025-08-06,2,8,dinner,rain,,1,0.6196,372
2025-08-07,3,8,breakfast,baseline,,0,0.4953,297
2025-08-07,3,8,lunch,baseline,,0,0.6911,415
2025-08-07,3,8,dinner,baseline,,0,0.7507,450
2025-08-08,4,8,breakfast,rain,,1,0.3298,198
2025-08-08,4,8,lunch,rain,,1,0.4386,263
2025-08-08,4,8,dinner,rain,,1,0.7078,425
2025-08-09,5,8,breakfast,rain_weekend,,1,0.216,130
2025-08-09,5,8,lunch,rain_weekend,,1,0.5567,334
2025-08-09,5,8,dinner,rain_weekend,,1,0.5839,350
2025-08-10,6,8,breakfast,rain_weekend,,1,0.1995,120
2025-08-10,6,8,lunch,rain_weekend,,1,0.5764,346
2025-08-10,6,8,dinner,rain_weekend,,1,0.6712,403
2025-08-11,0,8,breakfast,baseline,,0,0.48,288
2025-08-11,0,8,lunch,baseline,,0,0.6865,412
2025-08-11,0,8,dinner,baseline,,0,0.8006,480
2025-08-12,1,8,breakfast,baseline,,0,0.4432,266
2025-08-12,1,8,lunch,baseline,,0,0.5292,318
2025-08-12,1,8,dinner,baseline,,0,0.7387,443
2025-08-13,2,8,breakfast,baseline,,0,0.4151,249
2025-08-13,2,8,lunch,baseline,,0,0.6244,375
2025-08-13,2,8,dinner,baseline,,0,0.7085,425
